Station	Sources	Eddy	Depth 	Temp	Salinity	Oxgen	flcugl	Latitude	Longitude	Location	
74	28.46211273	0	480	4.5495	34.9192	5.61141	0.0171	53.2925	-36.7673	4	
74	17.53266144	0	505	4.4091	34.9141	5.69692	0.0133	53.2925	-36.7673	4	
74	13.66181411	0	530	4.3214	34.9109	5.76474	0.0141	53.2925	-36.7673	4	
74	17.30496454	0	550	4.2751	34.9103	5.7642	0.0154	53.2925	-36.7673	4	
74	14.34490482	0	575	4.1641	34.9026	5.82793	0.0158	53.2925	-36.7673	4	
74	16.16648003	0	600	4.0911	34.902	5.86815	0.0109	53.2925	-36.7673	4	
74	17.53266144	0	625	4.0661	34.9044	5.91601	0.0123	53.2925	-36.7673	4	
74	13.20642031	0	650	3.9992	34.9	5.96265	0.0113	53.2925	-36.7673	4	
74	13.43411721	0	675	3.8702	34.885	6.02379	0.0133	53.2925	-36.7673	4	
74	11.61254199	0	700	3.7894	34.88	6.12029	0.014	53.2925	-36.7673	4	
74	11.15714819	0	720	3.8533	34.894	6.07614	0.0121	53.2925	-36.7673	4	
74	12.0679358	0	745	3.834	34.894	6.06496	0.0132	53.2925	-36.7673	4	
74	12.7510265	0	770	3.7582	34.887	6.12432	0.012	53.2925	-36.7673	4	
74	11.38484509	0	795	3.7112	34.8855	6.12142	0.0135	53.2925	-36.7673	4	
74	11.15714819	0	820	3.6636	34.8815	6.16028	0.0098	53.2925	-36.7673	4	
74	13.20642031	0	845	3.6385	34.881	6.18405	0.0122	53.2925	-36.7673	4	
74	10.24636058	0	865	3.6118	34.8789	6.2067	0.0107	53.2925	-36.7673	4	
74	14.57260172	0	890	3.5677	34.8766	6.22471	0.0112	53.2925	-36.7673	4	
74	10.92945129	0	915	3.5606	34.878	6.21944	0.0123	53.2925	-36.7673	4	
74	13.20642031	0	940	3.6079	34.8909	6.18018	0.009	53.2925	-36.7673	4	
74	11.8402389	0	965	3.5967	34.8932	6.13961	0.0134	53.2925	-36.7673	4	
74	13.43411721	0	990	3.5848	34.8956	6.17187	0.0116	53.2925	-36.7673	4	
74	8.197088466	0	1015	3.5966	34.9014	6.09956	0.015	53.2925	-36.7673	4	
74	11.8402389	0	1040	3.5203	34.8937	6.15075	0.0116	53.2925	-36.7673	4	
74	8.424785368	0	1060	3.5348	34.8989	6.12123	0.0114	53.2925	-36.7673	4	
74	10.47405748	0	1085	3.503	34.896	6.14079	0.01	53.2925	-36.7673	4	
74	9.563269877	0	1110	3.5115	34.9013	6.12223	0.013	53.2925	-36.7673	4	
74	4.781634938	0	1135	3.4641	34.8977	6.14549	0.0111	53.2925	-36.7673	4	
74	7.058603957	0	1160	3.4362	34.896	6.15703	0.0128	53.2925	-36.7673	4	
74	8.197088466	0	1185	3.4376	34.9005	6.14694	0.0117	53.2925	-36.7673	4	
74	8.197088466	0	1210	3.415	34.8994	6.15147	0.0115	53.2925	-36.7673	4	
74	3.870847331	0	1235	3.4212	34.9036	6.14157	0.0098	53.2925	-36.7673	4	
74	5.237028742	0	1255	3.3792	34.9001	6.1542	0.006	53.2925	-36.7673	4	
74	5.920119448	0	1280	3.3476	34.8988	6.17776	0.0089	53.2925	-36.7673	4	
74	8.880179171	0	1305	3.3422	34.8994	6.17992	0.0126	53.2925	-36.7673	4	
74	6.830907055	0	1330	3.3139	34.8977	6.18792	0.0138	53.2925	-36.7673	4	
74	5.692422546	0	1355	3.2861	34.8968	6.19975	0.0101	53.2925	-36.7673	4	
74	3.415453527	0	1380	3.2693	34.8968	6.20721	0.0122	53.2925	-36.7673	4	
74	3.643150429	0	1405	3.2487	34.8962	6.21451	0.0113	53.2925	-36.7673	4	
74	5.464725644	0	1425	3.2334	34.8965	6.2162	0.0119	53.2925	-36.7673	4	
74	4.781634938	0	1450	3.2084	34.8947	6.22259	0.0102	53.2925	-36.7673	4	
74	2.276969018	0	1475	3.1995	34.8964	6.2224	0.0121	53.2925	-36.7673	4	
74	2.50466592	0	1500	3.1911	34.8961	6.22889	0.0111	53.2925	-36.7673	4	
74	5.00933184	0	1525	3.1796	34.8971	6.22987	0.034	53.2925	-36.7673	4	
74	3.643150429	0	1550	3.167	34.8991	6.22057	0.0106	53.2925	-36.7673	4	
74	3.870847331	0	1575	3.1593	34.9	6.21667	0.0115	53.2925	-36.7673	4	
74	4.553938037	0	1600	3.1539	34.9015	6.209	0.0082	53.2925	-36.7673	4	
74	4.098544233	0	1625	3.1479	34.9032	6.20468	0.0109	53.2925	-36.7673	4	
74	5.692422546	0	1645	3.1436	34.9047	6.20102	0.011	53.2925	-36.7673	4	
74	3.415453527	0	1670	3.1419	34.908	6.18902	0.0145	53.2925	-36.7673	4	
74	5.920119448	0	1695	3.1431	34.9109	6.18138	0.0105	53.2925	-36.7673	4	
74	3.187756626	0	1720	3.1425	34.9132	6.17489	0.0122	53.2925	-36.7673	4	
74	3.870847331	0	1745	3.1394	34.9163	6.16454	0.0085	53.2925	-36.7673	4	
74	5.464725644	0	1770	3.1233	34.9173	6.16252	0.0122	53.2925	-36.7673	4	
74	2.276969018	0	1795	3.1117	34.9193	6.15482	0.0126	53.2925	-36.7673	4	
74	3.870847331	0	1820	3.1106	34.92	6.14844	0.0149	53.2925	-36.7673	4	
74	4.326241135	0	1845	3.1052	34.9218	6.14516	0.0102	53.2925	-36.7673	4	
74	4.553938037	0	1870	3.0935	34.9256	6.13719	0.0114	53.2925	-36.7673	4	
74	5.237028742	0	1890	3.0941	34.9263	6.13185	0.0122	53.2925	-36.7673	4	
74	5.00933184	0	1915	3.1001	34.9288	6.12571	0.0102	53.2925	-36.7673	4	
74	4.781634938	0	1940	3.1124	34.9333	6.11587	0.0163	53.2925	-36.7673	4	
74	5.464725644	0	1965	3.1323	34.9403	6.10154	0.0161	53.2925	-36.7673	4	
74	3.643150429	0	1990	3.1395	34.9458	6.0916	0.0142	53.2925	-36.7673	4	
74	2.50466592	0	2015	3.104	34.9417	6.09223	0.0126	53.2925	-36.7673	4	
74	3.187756626	0	2040	3.0896	34.9412	6.09352	0.0133	53.2925	-36.7673	4	
74	2.50466592	0	2065	3.1034	34.9458	6.08524	0.0136	53.2925	-36.7673	4	
74	3.643150429	0	2090	3.115	34.9509	6.0753	0.013	53.2925	-36.7673	4	
74	2.960059724	0	2115	3.1185	34.9524	6.06987	0.0123	53.2925	-36.7673	4	
74	3.415453527	0	2140	3.1196	34.954	6.06784	0.0108	53.2925	-36.7673	4	
74	2.50466592	0	2165	3.1255	34.9559	6.06552	0.0137	53.2925	-36.7673	4	
74	2.049272116	0	2190	3.142	34.9613	6.05954	0.0125	53.2925	-36.7673	4	
74	4.098544233	0	2215	3.1161	34.958	6.06129	0.0125	53.2925	-36.7673	4	
74	4.553938037	0	2240	3.0968	34.9569	6.06201	0.0123	53.2925	-36.7673	4	
74	1.593878313	0	2265	3.0952	34.9583	6.06192	0.0141	53.2925	-36.7673	4	
74	3.643150429	0	2290	3.0564	34.9549	6.06044	0.0132	53.2925	-36.7673	4	
74	2.276969018	0	2315	3.0285	34.9527	6.05898	0.0099	53.2925	-36.7673	4	
74	1.366181411	0	2340	3.0271	34.9537	6.05578	0.0117	53.2925	-36.7673	4	
74	2.50466592	0	2365	3.0266	34.9545	6.05234	0.0135	53.2925	-36.7673	4	
74	3.187756626	0	2390	3.0336	34.9571	6.05099	0.0176	53.2925	-36.7673	4	
74	2.732362822	0	2415	3.0287	34.957	6.049	0.0128	53.2925	-36.7673	4	
74	2.732362822	0	2440	3.0274	34.9583	6.04684	0.0106	53.2925	-36.7673	4	
74	2.732362822	0	2465	3.0295	34.9594	6.0467	0.0087	53.2925	-36.7673	4	
74	3.187756626	0	2490	3.0317	34.9603	6.04494	0.0107	53.2925	-36.7673	4	
74	3.415453527	0	2515	3.0298	34.9613	6.04542	0.013	53.2925	-36.7673	4	
74	2.276969018	0	2540	3.0276	34.962	6.04404	0.0134	53.2925	-36.7673	4	
74	0.910787607	0	2565	3.0259	34.9624	6.0424	0.0153	53.2925	-36.7673	4	
74	1.593878313	0	2590	3.0238	34.9626	6.03987	0.0141	53.2925	-36.7673	4	
74	1.821575215	0	2615	3.0195	34.963	6.03862	0.015	53.2925	-36.7673	4	
74	2.732362822	0	2640	3.0188	34.964	6.03756	0.0118	53.2925	-36.7673	4	
74	2.049272116	0	2665	3.0221	34.9654	6.03768	0.0125	53.2925	-36.7673	4	
74	2.049272116	0	2690	3.028	34.9676	6.03621	0.0112	53.2925	-36.7673	4	
74	2.276969018	0	2715	3.0279	34.9688	6.03448	0.0112	53.2925	-36.7673	4	
74	1.593878313	0	2740	3.0306	34.9691	6.03312	0.0101	53.2925	-36.7673	4	
74	2.50466592	0	2765	3.0312	34.9697	6.03266	0.0132	53.2925	-36.7673	4	
74	2.960059724	0	2790	3.0323	34.9701	6.03189	0.0116	53.2925	-36.7673	4	
74	2.276969018	0	2815	3.0334	34.9708	6.03207	0.0172	53.2925	-36.7673	4	
74	2.50466592	0	2840	3.0327	34.9711	6.02999	0.014	53.2925	-36.7673	4	
74	2.732362822	0	2865	3.0318	34.9714	6.02963	0.0128	53.2925	-36.7673	4	
74	1.366181411	0	2890	3.022	34.9697	6.02775	0.0155	53.2925	-36.7673	4	
74	1.821575215	0	2915	3.0268	34.9708	6.02812	0.0132	53.2925	-36.7673	4	
74	2.049272116	0	2940	3.0313	34.9715	6.02563	0.0109	53.2925	-36.7673	4	
74	0.853863386	0	2965	3.0258	34.9706	6.02789	0.01	53.2925	-36.7673	4	
76	57.85740948	0	310	6.0625	34.9672	5.28532	0.0159	53.0993	-35.4697	4	
76	59.24598731	0	335	5.5833	34.9214	5.37025	0.02	53.0993	-35.4697	4	
76	55.77454274	0	360	5.3607	34.9194	5.37511	0.0126	53.0993	-35.4697	4	
76	44.43449048	0	380	5.256	34.9213	5.35634	0.0165	53.0993	-35.4697	4	
76	47.67450541	0	405	5.126	34.9273	5.35477	0.0158	53.0993	-35.4697	4	
76	34.48301605	0	430	5.0807	34.9287	5.36392	0.0143	53.0993	-35.4697	4	
76	34.94587533	0	455	4.9602	34.9315	5.38367	0.014	53.0993	-35.4697	4	
76	29.39156402	0	480	4.9458	34.9449	5.38144	0.0167	53.0993	-35.4697	4	
76	28.00298619	0	500	4.9064	34.9554	5.37922	0.0162	53.0993	-35.4697	4	
76	23.37439343	0	525	4.7144	34.948	5.44831	0.0156	53.0993	-35.4697	4	
76	18.97723031	0	550	4.6186	34.9456	5.51578	0.0175	53.0993	-35.4697	4	
76	20.1343785	0	575	4.4993	34.9415	5.58423	0.0158	53.0993	-35.4697	4	
76	15.73721538	0	600	4.4299	34.938	5.61957	0.013	53.0993	-35.4697	4	
76	15.2743561	0	625	4.3152	34.9275	5.6893	0.0145	53.0993	-35.4697	4	
76	18.05151176	0	650	4.2131	34.923	5.75244	0.0149	53.0993	-35.4697	4	
76	11.80291153	0	670	4.1907	34.9221	5.76709	0.0154	53.0993	-35.4697	4	
76	12.49720045	0	695	4.0813	34.9175	5.83218	0.0152	53.0993	-35.4697	4	
76	10.64576334	0	720	4.0186	34.9163	5.86782	0.0121	53.0993	-35.4697	4	
76	11.34005226	0	745	3.9677	34.9139	5.90417	0.0118	53.0993	-35.4697	4	
76	11.10862262	0	770	3.9053	34.9123	5.92923	0.0132	53.0993	-35.4697	4	
76	10.18290407	0	795	3.8844	34.9123	5.94938	0.0122	53.0993	-35.4697	4	
76	8.100037327	0	820	3.8656	34.9132	5.95061	0.0134	53.0993	-35.4697	4	
76	9.257185517	0	840	3.8455	34.9138	5.95623	0.0131	53.0993	-35.4697	4	
76	9.488615155	0	865	3.8117	34.9126	5.97355	0.0152	53.0993	-35.4697	4	
76	8.794326241	0	890	3.7814	34.9127	5.98132	0.0116	53.0993	-35.4697	4	
76	7.174318776	0	920	3.7375	34.9124	5.99328	0.0098	53.0993	-35.4697	4	
76	8.100037327	0	940	3.7318	34.9122	5.99763	0.0116	53.0993	-35.4697	4	
76	11.10862262	0	965	3.6983	34.9113	6.00406	0.0076	53.0993	-35.4697	4	
76	11.10862262	0	990	3.667	34.9107	6.01888	0.0161	53.0993	-35.4697	4	
76	8.100037327	0	1015	3.6593	34.911	6.02459	0.0135	53.0993	-35.4697	4	
76	12.72863009	0	1040	3.6484	34.911	6.0278	0.0095	53.0993	-35.4697	4	
76	9.257185517	0	1065	3.6254	34.9107	6.03771	0.0121	53.0993	-35.4697	4	
76	8.100037327	0	1085	3.5879	34.9103	6.04561	0.0118	53.0993	-35.4697	4	
76	7.405748414	0	1110	3.5792	34.9104	6.05598	0.0112	53.0993	-35.4697	4	
76	7.637178052	0	1135	3.5725	34.9097	6.06001	0.0115	53.0993	-35.4697	4	
76	7.637178052	0	1160	3.4886	34.9098	6.09067	0.0119	53.0993	-35.4697	4	
76	7.868607689	0	1185	3.4771	34.9101	6.0993	0.0116	53.0993	-35.4697	4	
76	7.637178052	0	1210	3.4492	34.9098	6.10661	0.0108	53.0993	-35.4697	4	
