Client ID,Age,"Gender 
1: Female, 2: Male",County,Income Group,
8153,28,0,Dublin,10001 - 40000,
8154,34,1,Galway,10001 - 40000,
8155,49,0,Dublin,10001 - 40000,
8156,58,0,Kilkenny,10001 - 40000,
8157,44,1,Cork,10001 - 40000,
8158,31,1,Cork,10001 - 40000,
8159,37,1,Offaly,40001 - 60000,
8160,21,0,Dublin,60001 - 100000,
8161,29,0,Wicklow,100000+,
8162,31,1,Donegal,40001 - 60000,
8163,57,0,Dublin,10001 - 40000,
8164,27,0,Tipperary,10001 - 40000,
8165,44,1,Cork,10001 - 40000,
8166,34,1,Dublin,10001 - 40000,
8167,50,1,Dublin,10001 - 40000,
8168,69,1,Offaly,10001 - 40000,
8169,27,1,Dublin,10001 - 40000,
8170,39,0,Wicklow,10001 - 40000,
8171,62,1,Dublin,60001 - 100000,
8172,57,1,Cork,10001 - 40000,
8173,31,0,Dublin,10001 - 40000,
8174,60,0,Louth,60001 - 100000,
8175,40,0,Louth,60001 - 100000,
8176,38,0,Clare,60001 - 100000,
8177,21,0,Longford,10001 - 40000,
8178,31,0,Kilkenny,40001 - 60000,
8179,56,1,Dublin,10001 - 40000,
8180,36,0,Dublin,100000+,
8181,46,1,Louth,10001 - 40000,
8182,20,1,Limerick,10001 - 40000,
8183,47,0,Kildare,10001 - 40000,
8184,56,0,Offaly,0 - 10000,
8185,53,0,Wicklow,10001 - 40000,
8186,63,1,Kilkenny,10001 - 40000,
8187,44,0,Dublin,10001 - 40000,
8188,40,1,Cork,40001 - 60000,
8189,46,0,Dublin,10001 - 40000,
8190,53,1,Offaly,10001 - 40000,
8191,47,1,Dublin,10001 - 40000,
8192,53,1,Dublin,10001 - 40000,
8193,27,0,Cork,10001 - 40000,
8194,55,1,Limerick,10001 - 40000,
8195,54,0,Dublin,10001 - 40000,
8196,35,1,Dublin,10001 - 40000,
8197,67,1,Cork,60001 - 100000,
8198,29,1,Dublin,10001 - 40000,
8199,48,0,Kilkenny,10001 - 40000,
8200,67,0,Dublin,40001 - 60000,
8201,55,1, ,60001 - 100000,
8202,41,1,Waterford,0 - 10000,
8203,60,1,Dublin,100000+,
8204,61,0,Kildare,10001 - 40000,
8205,46,1,Dublin,10001 - 40000,
8206,48,1,Dublin,10001 - 40000,
8207,70,0,Dublin,10001 - 40000,
8208,66,1,Cork,60001 - 100000,
8209,69,1,Dublin,10001 - 40000,
8210,43,1,Offaly,10001 - 40000,
8211,62,1,Tipperary,100000+,
8212,64,0,Dublin,10001 - 40000,
8213,44,1,Dublin,60001 - 100000,
8214,20,1,Dublin,40001 - 60000,
8215,64,1,Kildare,10001 - 40000,
8216,66,0,Dublin,40001 - 60000,
8217,34,1,Waterford,10001 - 40000,
8218,34,1,Longford,10001 - 40000,
8219,20,0,Dublin,10001 - 40000,
8220,49,0,Dublin,10001 - 40000,
8221,53,1,Dublin,10001 - 40000,
8222,36,0,Limerick,10001 - 40000,
8223,54,0,Dublin,10001 - 40000,
8224,41,0,Meath,60001 - 100000,
8225,22,1,Dublin,10001 - 40000,
8226,65,0,Dublin,100000+,
8227,54,1,Carlow,10001 - 40000,
8228,30,0,Cork,10001 - 40000,
8229,55,1,Kildare,10001 - 40000,
8230,32,1,Cork,10001 - 40000,
8231,44,1,Dublin,10001 - 40000,
8232,25,1,Dublin,10001 - 40000,
8233,55,0,Meath,100000+,
8234,57,1,Dublin,60001 - 100000,
8235,56,1,Dublin,40001 - 60000,
8236,20,0,Dublin,60001 - 100000,
8237,42,0,Dublin,100000+,
8238,57,0,Dublin,60001 - 100000,
8239,38,0,Dublin,10001 - 40000,
8240,65,1,Cork,40001 - 60000,
8241,52,1,Dublin,10001 - 40000,
8242,30,0,Cork,100000+,
8243,34,1,Louth,40001 - 60000,
8244,38,1,Cork,10001 - 40000,
8245,38,0,Dublin,10001 - 40000,
8246,22,1,Dublin,10001 - 40000,
8247,45,1,Dublin,10001 - 40000,
8248,26,0,Dublin,10001 - 40000,
8249,34,0,Cork,100000+,
8250,29,0,Mayo,10001 - 40000,
8251,23,0,Cork,40001 - 60000,
8252,41,1,Dublin,10001 - 40000,
8253,42,1,Dublin,10001 - 40000,
8254,22,0,Dublin,60001 - 100000,
8255,69,0,Cork,10001 - 40000,
8256,54,1,Dublin,40001 - 60000,
8257,27,0,Laois,60001 - 100000,
8258,67,1,Dublin,10001 - 40000,
8259,27,0,Dublin,10001 - 40000,
8260,23,1,Dublin,60001 - 100000,
8261,22,0,Tipperary,60001 - 100000,
8262,28,0,Dublin,10001 - 40000,
8263,22,0,Cork,60001 - 100000,
8264,65,1,Cork,40001 - 60000,
8265,42,1,Dublin,60001 - 100000,
8266,29,1,Wicklow,10001 - 40000,
8267,44,0,Dublin,10001 - 40000,
8268,64,1,Dublin,10001 - 40000,
8269,57,0,Dublin,0 - 10000,
8270,35,0,Cork,100000+,
8271,51,1,Offaly,60001 - 100000,
8272,22,1,Offaly,10001 - 40000,
8273,55,0,Tipperary,10001 - 40000,
8274,45,0,Carlow,60001 - 100000,
8275,48,0,Cork,0 - 10000,
8276,46,0,Clare,60001 - 100000,
8277,52,1,Laois,10001 - 40000,
8278,48,0,Cork,10001 - 40000,
8279,20,0,Leitrim,60001 - 100000,
8280,67,1,Offaly,100000+,
8281,45,1,Kerry,10001 - 40000,
8282,65,1,Kerry,10001 - 40000,
8283,47,1,Cork,10001 - 40000,
8284,49,1,Louth,100000+,
8285,64,0,Kildare,10001 - 40000,
8286,55,1,Dublin,100000+,
8287,51,1,Laois,10001 - 40000,
8288,29,0,Dublin,10001 - 40000,
8289,40,0,Dublin,100000+,
8290,26,0,Dublin,10001 - 40000,
8291,64,0,Leitrim,10001 - 40000,
8292,43,1,Dublin,100000+,
8293,39,1,Dublin,10001 - 40000,
8294,61,1,Dublin,60001 - 100000,
8295,66,0,Cork,10001 - 40000,
8296,70,0,Clare,10001 - 40000,
8297,27,1,County Mayo,40001 - 60000,
8298,61,1,Louth,0 - 10000,
8299,68,1,Dublin,60001 - 100000,
8300,20,1,Dublin,10001 - 40000,
8301,64,1,Longford,40001 - 60000,
8302,70,0,Cork,10001 - 40000,
8303,56,0,Dublin,10001 - 40000,
8304,22,0,Louth,10001 - 40000,
8305,55,1,Dublin,40001 - 60000,
8306,58,0,Dublin,10001 - 40000,
8307,64,1,Laois,10001 - 40000,
8308,59,1,Laois,10001 - 40000,
8309,50,0,Offaly,10001 - 40000,
8310,29,0,Carlow,60001 - 100000,
8311,21,0,Dublin,60001 - 100000,
8312,22,0,Dublin,60001 - 100000,
8313,45,1,Louth,60001 - 100000,
8314,51,0,Dublin,10001 - 40000,
8315,35,1,Laois,10001 - 40000,
8316,64,1,Cork,10001 - 40000,
8317,45,1,Dublin,60001 - 100000,
8318,40,1,Cork,40001 - 60000,
8319,56,0,Mayo,10001 - 40000,
8320,37,1,Kerry,60001 - 100000,
8321,55,1,Dublin,10001 - 40000,
8322,41,1,Limerick,10001 - 40000,
8323,48,1,Dublin,60001 - 100000,
8324,45,1,Dublin,100000+,
8325,61,0,Dublin,10001 - 40000,
8326,53,1,Waterford,60001 - 100000,
8327,44,1,Cork,10001 - 40000,
8328,66,0,Cork,10001 - 40000,
8329,52,0,Longford,10001 - 40000,
8330,26,0,Meath,10001 - 40000,
8331,68,0,Carlow,10001 - 40000,
8332,63,1,Kildare,10001 - 40000,
8333,47,1,Cork,10001 - 40000,
8334,67,1,Dublin,60001 - 100000,
8335,31,0,Dublin,10001 - 40000,
8336,51,0,Dublin,10001 - 40000,
8337,20,0,Limerick,10001 - 40000,
8338,25,1,Clare,10001 - 40000,
8339,27,1,Galway,60001 - 100000,
8340,29,1,Limerick,60001 - 100000,
8341,46,1,Dublin,60001 - 100000,
8342,70,1,Cork,10001 - 40000,
8343,58,0,Leitrim,10001 - 40000,
8344,52,1,Dublin,10001 - 40000,
8345,51,0,Dublin,10001 - 40000,
8346,41,0,Offaly,10001 - 40000,
8347,60,1,Dublin,40001 - 60000,
8348,58,0,Clare,60001 - 100000,
8349,29,1,Dublin,40001 - 60000,
8350,67,1,Dublin,10001 - 40000,
8351,33,1,Dublin,0 - 10000,
8352,31,1,Dublin,10001 - 40000,
8353,37,0,Dublin,60001 - 100000,
8354,57,0,Cork,10001 - 40000,
8355,46,1,Co. Dublin,100000+,
8356,64,1,Dublin,60001 - 100000,
8357,33,0,Dublin,100000+,
8358,20,1,Dublin,60001 - 100000,
8359,24,0,Dublin,10001 - 40000,
8360,25,1,Tipperary,10001 - 40000,
8361,34,1,Cork,40001 - 60000,
8362,62,1,Cork,0 - 10000,
8363,44,1,Laois,10001 - 40000,
8364,26,0,Dublin,10001 - 40000,
8365,52,1,Dublin,10001 - 40000,
8366,69,1,Dublin,10001 - 40000,
8367,35,0,Limerick,60001 - 100000,
8368,45,0,Cork,60001 - 100000,
8369,52,1,Clare,10001 - 40000,
8370,63,1,Kerry,10001 - 40000,
8371,55,1,Cork,0 - 10000,
8372,34,1,Dublin,10001 - 40000,
8373,26,0,Cork,40001 - 60000,
8374,31,1,Dublin,10001 - 40000,
8375,41,1,Mayo,40001 - 60000,
8376,39,1,Carlow,100000+,
8377,60,0,Louth,10001 - 40000,
8378,66,1,Tipperary,10001 - 40000,
8379,30,0,Dublin,100000+,
8380,24,1,Dublin,10001 - 40000,
8381,20,1,Meath,60001 - 100000,
8382,58,1,Dublin,10001 - 40000,
8383,31,0,Dublin,10001 - 40000,
8384,35,1,Mayo,40001 - 60000,
8385,55,1,Wicklow,10001 - 40000,
8386,24,1,Dublin,40001 - 60000,
8387,66,1,Dublin,100000+,
8388,28,0,Monaghan,100000+,
8389,32,0,Kerry,10001 - 40000,
8390,59,1,Dublin,60001 - 100000,
8391,37,0,Clare,10001 - 40000,
8392,56,0,Dublin,60001 - 100000,
8393,48,1,Meath,10001 - 40000,
8394,69,0,Dublin,10001 - 40000,
8395,22,0,Dublin,10001 - 40000,
8396,66,1,Clare,100000+,
8397,60,0,Laois,100000+,
8398,27,0,Kerry,10001 - 40000,
8399,53,1,Dublin,100000+,
8400,36,0,Dublin,40001 - 60000,
8401,23,0,Cavan,10001 - 40000,
8402,45,1,Dublin,10001 - 40000,
8403,60,0,Dublin,10001 - 40000,
8404,55,1,Co.. Dublin,10001 - 40000,
8405,49,0,Dublin,40001 - 60000,
8406,70,0,Dublin,10001 - 40000,
8407,64,0,Dublin,10001 - 40000,
8408,49,1,Dublin,60001 - 100000,
8409,47,0,Cork,40001 - 60000,
8410,24,1,Cork,10001 - 40000,
8411,32,1,Dublin,10001 - 40000,
8412,68,1,Mayo,100000+,
8413,33,0,Meath,60001 - 100000,
8414,28,0,Dublin,10001 - 40000,
8415,29,1,Carlow,10001 - 40000,
8416,63,0,Offaly,100000+,
8417,53,1,Dublin,10001 - 40000,
8418,32,1,Dublin,10001 - 40000,
8419,54,0,Cork,100000+,
8420,58,1,Dublin,100000+,
8421,69,0,Dublin,60001 - 100000,
8422,45,1,Kerry,10001 - 40000,
8423,49,0,Dublin,10001 - 40000,
8424,36,1,Waterford,40001 - 60000,
8425,51,1,Dublin,10001 - 40000,
8426,58,0,Leitrim,60001 - 100000,
8427,25,1,Dublin,10001 - 40000,
8428,24,1,Offaly,100000+,
8429,70,1,Clare,10001 - 40000,
8430,66,1,Cork,10001 - 40000,
8431,54,0,Dublin,10001 - 40000,
8432,61,1,Cork,10001 - 40000,
8433,23,0,Dublin,100000+,
8434,31,1,Wicklow,10001 - 40000,
8435,26,0,Galway,40001 - 60000,
8436,26,0,Laois,60001 - 100000,
8437,45,0,Waterford,10001 - 40000,
8438,44,0,Dublin,10001 - 40000,
8439,34,1,Dublin,10001 - 40000,
8440,49,1,Cork,10001 - 40000,
8441,24,0,Dublin,40001 - 60000,
8442,45,1,Dublin,10001 - 40000,
8443,31,0,Kilkenny,0 - 10000,
8444,43,1,Dublin,100000+,
8445,51,1,Limerick,100000+,
8446,60,0,Dublin,10001 - 40000,
8447,37,1,Cork,60001 - 100000,
8448,49,1,Dublin,10001 - 40000,
8449,31,0,County Cork,40001 - 60000,
8450,28,0,Dublin,10001 - 40000,
8451,69,0,Longford,10001 - 40000,
8452,52,1,Cork,40001 - 60000,
8453,70,1,Dublin,40001 - 60000,
8454,50,0,Cork,40001 - 60000,
8455,26,1,Cork,100000+,
8456,20,1,Laois,10001 - 40000,
8457,23,1,Dublin,10001 - 40000,
8458,21,1,Leitrim,10001 - 40000,
8459,41,0,Waterford,10001 - 40000,
8460,52,1,Monaghan,10001 - 40000,
8461,33,1,Kilkenny,60001 - 100000,
8462,66,0,Dublin,100000+,
8463,34,1,Louth,10001 - 40000,
8464,38,1,Dublin,60001 - 100000,
8465,32,0,Dublin,10001 - 40000,
8466,23,1,Dublin,60001 - 100000,
8467,44,0,Dublin,10001 - 40000,
8468,36,0,Cork,100000+,
8469,58,0,Clare,10001 - 40000,
8470,63,0,Cork,10001 - 40000,
8471,25,0,Dublin,10001 - 40000,
8472,39,0,Kilkenny,10001 - 40000,
8473,31,0,Kerry,10001 - 40000,
8474,20,0,Dublin,0 - 10000,
8475,20,0,Dublin,40001 - 60000,
8476,20,1,Dublin,100000+,
8477,69,1,Kerry,10001 - 40000,
8478,46,0,Longford,10001 - 40000,
8479,45,0,Tipperary,10001 - 40000,
8480,67,1,Dublin,10001 - 40000,
8481,51,1,Leitrim,60001 - 100000,
8482,36,1,Louth,60001 - 100000,
8483,40,1,Dublin,10001 - 40000,
8484,53,1,Dublin,10001 - 40000,
8485,55,1,Dublin,10001 - 40000,
8486,45,1,Dublin,40001 - 60000,
8487,20,0,Offaly,10001 - 40000,
8488,26,1,Longford,40001 - 60000,
8489,37,0,Dublin,10001 - 40000,
8490,61,1,Dublin,10001 - 40000,
8491,60,0,Leitrim,10001 - 40000,
8492,46,0,Cork,60001 - 100000,
8493,54,1,Longford,10001 - 40000,
8494,28,1,Cork,10001 - 40000,
8495,34,0,Dublin,60001 - 100000,
8496,25,1,Laois,10001 - 40000,
8497,22,0,Dublin,100000+,
8498,61,0,Louth,10001 - 40000,
8499,37,0,Cork,10001 - 40000,
8500,44,1,Carlow,0 - 10000,
8501,62,0,Dublin,10001 - 40000,
8502,69,0,Dublin,60001 - 100000,
8503,48,1,Dublin,10001 - 40000,
8504,27,0,Cork,40001 - 60000,
8505,41,1,Dublin,100000+,
8506,36,1,Dublin,10001 - 40000,
8507,59,1,Kilkenny,100000+,
8508,52,1,Dublin,0 - 10000,
8509,46,1,Dublin,60001 - 100000,
8510,46,1,Dublin,40001 - 60000,
8511,23,1,Cork,100000+,
8512,50,0,Kilkenny,10001 - 40000,
8513,25,1,Dublin,10001 - 40000,
8514,41,0,Cork,40001 - 60000,
8515,58,0,Waterford,10001 - 40000,
8516,55,1,Kildare,40001 - 60000,
8517,24,0,Donegal,10001 - 40000,
8518,38,0,Laois,60001 - 100000,
8519,57,0,Dublin,60001 - 100000,
8520,24,0,Dublin,10001 - 40000,
8521,43,0,Longford,0 - 10000,
8522,50,1,Dublin,10001 - 40000,
8523,62,0,Dublin,0 - 10000,
8524,33,0,Cork,10001 - 40000,
8525,50,0,Dublin,10001 - 40000,
8526,57,1,Dublin,10001 - 40000,
8527,41,1,Wicklow,10001 - 40000,
8528,66,1,Cork,10001 - 40000,
8529,51,1,Dublin,100000+,
8530,42,0,Cork,10001 - 40000,
8531,63,0,Dublin,10001 - 40000,
8532,53,0,Dublin,10001 - 40000,
8533,23,0,Dublin,40001 - 60000,
8534,68,1,Dublin,10001 - 40000,
8535,69,0,Leitrim,10001 - 40000,
8536,21,0,Cork,60001 - 100000,
8537,46,0,Tipperary,10001 - 40000,
8538,60,1,Cavan,10001 - 40000,
8539,42,0,Dublin,40001 - 60000,
8540,25,0,Meath,60001 - 100000,
8541,34,0,Meath,10001 - 40000,
8542,27,0,Dublin,10001 - 40000,
8543,36,1,Dublin,40001 - 60000,
8544,70,1,Cork,10001 - 40000,
8545,48,1,Cork,10001 - 40000,
8546,59,0,Dublin,10001 - 40000,
8547,35,1,Wicklow,10001 - 40000,
8548,51,1,Cork,0 - 10000,
8549,67,1,Cavan,0 - 10000,
8550,68,1,Cork,10001 - 40000,
8551,52,0,Dublin,10001 - 40000,
8552,32,0,Dublin,10001 - 40000,
8553,41,1,Cork,60001 - 100000,
8554,42,0,Cork,10001 - 40000,
8555,41,0,Carlow,10001 - 40000,
8556,40,1,Dublin,10001 - 40000,
8557,38,0,Meath,10001 - 40000,
8558,38,0,Tipperary,10001 - 40000,
8559,41,0,Dublin,10001 - 40000,
8560,51,1,Galway,10001 - 40000,
8561,26,1,Dublin,40001 - 60000,
8562,45,0,Kildare,100000+,
8563,21,1,Dublin,10001 - 40000,
8564,27,0,Dublin,10001 - 40000,
8565,52,0,Monaghan,100000+,
8566,49,1,Laois,10001 - 40000,
8567,27,1,Offaly,60001 - 100000,
8568,27,1,Tipperary,10001 - 40000,
8569,63,0,Dublin,10001 - 40000,
8570,27,1,Cork,10001 - 40000,
8571,36,1,Louth,10001 - 40000,
8572,36,0,Dublin,10001 - 40000,
8573,58,0,Dublin,0 - 10000,
8574,20,1,Clare,10001 - 40000,
8575,34,0,Dublin,10001 - 40000,
8576,62,0,Dublin,60001 - 100000,
8577,38,1,Dublin,10001 - 40000,
8578,50,0,Dublin,10001 - 40000,
8579,43,0,Dublin,10001 - 40000,
8580,36,1,Leitrim,10001 - 40000,
8581,48,1,Cavan,40001 - 60000,
8582,42,0,Cavan,10001 - 40000,
8583,52,1,Louth,60001 - 100000,
8584,49,1,Dublin,10001 - 40000,
8585,24,1,Dublin,0 - 10000,
8586,45,1,Dublin,40001 - 60000,
8587,43,0,Kerry,10001 - 40000,
8588,68,0,Cork,10001 - 40000,
8589,56,0,Monaghan,100000+,
8590,28,0,Longford,10001 - 40000,
8591,34,1,Dublin,10001 - 40000,
8592,26,1,Mayo,10001 - 40000,
8593,60,0,Offaly,0 - 10000,
8594,45,0,Dublin,10001 - 40000,
8595,70,1,Cork,100000+,
8596,34,0,Dublin,60001 - 100000,
8597,45,1,Dublin,100000+,
8598,42,0,Limerick,10001 - 40000,
8599,50,1,Cork,60001 - 100000,
8600,26,0,Clare,10001 - 40000,
8601,49,0,Dublin,40001 - 60000,
8602,43,0,Dublin,10001 - 40000,
8603,23,1,Dublin,10001 - 40000,
8604,65,1,Dublin,60001 - 100000,
8605,69,1,Laois,10001 - 40000,
8606,51,0,Clare,10001 - 40000,
8607,45,1,Dublin,10001 - 40000,
8608,61,1,Offaly,10001 - 40000,
8609,56,0,Laois,100000+,
8610,41,0,Dublin,40001 - 60000,
8611,49,1,Dublin,60001 - 100000,
8612,28,0,Dublin,10001 - 40000,
8613,46,0,Kildare,40001 - 60000,
8614,67,0,Dublin,60001 - 100000,
8615,40,1,Dublin,10001 - 40000,
8616,57,0,Cork,10001 - 40000,
8617,54,1,Cork,60001 - 100000,
8618,22,0,Dublin,40001 - 60000,
8619,40,1,Dublin,10001 - 40000,
8620,47,0,Dublin,10001 - 40000,
8621,20,0,Laois,100000+,
8622,41,1,Cork,100000+,
8623,25,0,Donegal,60001 - 100000,
8624,50,1,Kerry,40001 - 60000,
8625,66,0,Monaghan,10001 - 40000,
8626,23,0,Tipperary,60001 - 100000,
8627,64,1,Offaly,60001 - 100000,
8628,23,1,Dublin,10001 - 40000,
8629,66,0,Dublin,60001 - 100000,
8630,48,1,Cork,10001 - 40000,
8631,38,0,kildare Town,60001 - 100000,
8632,54,0,Offaly,0 - 10000,
8633,59,1,Dublin,10001 - 40000,
8634,68,1,Cork,10001 - 40000,
8635,39,0,Cork,10001 - 40000,
8636,20,0,Dublin,10001 - 40000,
8637,39,1,Dublin,10001 - 40000,
8638,64,0,Cork,10001 - 40000,
8639,28,0,Dublin,10001 - 40000,
8640,47,1,Louth,40001 - 60000,
8641,51,1,Dublin,60001 - 100000,
8642,40,0,Offaly,60001 - 100000,
8643,27,1,Dublin,10001 - 40000,
8644,33,0,Donegal,10001 - 40000,
8645,58,0,Dublin,10001 - 40000,
8646,21,1,Leitrim,60001 - 100000,
8647,53,1,Kerry,40001 - 60000,
8648,36,1,Dublin,40001 - 60000,
8649,54,1,Carlow,10001 - 40000,
8650,27,0,Dublin,10001 - 40000,
8651,37,1,Clare,10001 - 40000,
8652,60,1,Longford,60001 - 100000,
8653,36,0,clare,10001 - 40000,
8654,52,0,dublin,10001 - 40000,
8655,39,1,Donegal,10001 - 40000,
8656,59,1,Dublin,100000+,
8657,61,0,Dublin,10001 - 40000,
8658,45,1,Dublin,10001 - 40000,
8659,24,1,Laois,10001 - 40000,
8660,22,1,Tipperary,40001 - 60000,
8661,48,1,Clare,40001 - 60000,
8662,20,1,Dublin,60001 - 100000,
8663,56,1,Dublin,60001 - 100000,
8664,32,0,Dublin,40001 - 60000,
8665,70,0,Dublin,0 - 10000,
8666,54,0,Donegal,10001 - 40000,
8667,69,0,Wicklow,40001 - 60000,
8668,57,0,Dublin,60001 - 100000,
8669,21,1,Kildare,10001 - 40000,
8670,25,0,Dublin,10001 - 40000,
8671,43,1,Dublin,0 - 10000,
8672,64,0,Dublin,0 - 10000,
8673,52,0,Kerry,10001 - 40000,
8674,24,1,Dublin,100000+,
8675,61,1,Offaly,60001 - 100000,
8676,46,1,Cork,10001 - 40000,
8677,49,1,Kerry,40001 - 60000,
8678,28,0,Dublin,60001 - 100000,
8679,49,0,Dublin,10001 - 40000,
8680,45,1,Mayo,10001 - 40000,
8681,57,0,Dublin,10001 - 40000,
8682,41,1,Cork,60001 - 100000,
8683,58,1,Mayo,10001 - 40000,
8684,51,0,Limerick,100000+,
8685,33,1,Dublin,10001 - 40000,
8686,70,1,Dublin,10001 - 40000,
8687,29,0,Dublin,10001 - 40000,
8688,34,1,Dublin,10001 - 40000,
8689,33,0,Dublin,60001 - 100000,
8690,46,1,Galway,10001 - 40000,
8691,27,1,Dublin,10001 - 40000,
8692,26,1,Dublin,10001 - 40000,
8693,37,0,Galway,10001 - 40000,
8694,56,0,Monaghan,0 - 10000,
8695,33,0,Kerry,60001 - 100000,
8696,24,1,Mayo,10001 - 40000,
8697,46,1,Dublin,100000+,
8698,21,1,Dublin,40001 - 60000,
8699,32,1,Dublin,100000+,
8700,67,0,Cork,60001 - 100000,
8701,30,1,Dublin,60001 - 100000,
8702,62,0,Dublin,10001 - 40000,
8703,42,0,Kildare,10001 - 40000,
8704,48,0,Mayo,60001 - 100000,
8705,39,0,Carlow,10001 - 40000,
8706,46,1,Offaly,10001 - 40000,
8707,64,0,Dublin,10001 - 40000,
8708,60,0,Dublin,40001 - 60000,
8709,39,0,Dublin,10001 - 40000,
8710,35,1,Offaly,40001 - 60000,
8711,47,0,Cork,40001 - 60000,
8712,39,0,Dublin,10001 - 40000,
8713,52,1,Dublin,10001 - 40000,
8714,42,1,Longford,60001 - 100000,
8715,22,0,Dublin,60001 - 100000,
8716,28,1,Mayo,10001 - 40000,
8717,42,0,Cork,10001 - 40000,
8718,59,1,Dublin,10001 - 40000,
8719,42,0,Cork,10001 - 40000,
8720,21,0,Galway,100000+,
8721,33,0,Dublin,10001 - 40000,
8722,66,1,Cork,10001 - 40000,
8723,21,1,Dublin,60001 - 100000,
8724,43,1,Dublin,10001 - 40000,
8725,35,0,Dublin,10001 - 40000,
8726,69,0,Limerick,40001 - 60000,
8727,47,1,Dublin,10001 - 40000,
8728,28,0,Louth,10001 - 40000,
8729,56,1,Dublin,10001 - 40000,
8730,21,0,Cork,10001 - 40000,
8731,55,0,Cork,100000+,
8732,33,0,Dublin,10001 - 40000,
8733,69,0,Dublin,10001 - 40000,
8734,60,0,Dublin,60001 - 100000,
8735,44,0,Laois,60001 - 100000,
8736,37,0,Kerry,10001 - 40000,
8737,58,1,Dublin,10001 - 40000,
8738,27,1,Tipperary,100000+,
8739,46,1,Dublin,40001 - 60000,
8740,58,1,Meath,40001 - 60000,
8741,43,0,Dublin,60001 - 100000,
8742,30,0,Dublin,60001 - 100000,
8743,32,0,Dublin,40001 - 60000,
8744,41,1,Meath,60001 - 100000,
8745,66,1,Dublin,100000+,
8746,33,0,leitrim,10001 - 40000,
8747,26,fem,Dublin,0 - 10000,
8748,20,0,Dublin,10001 - 40000,
8749,38,0,Dublin,60001 - 100000,
8750,53,1,Dublin,40001 - 60000,
8751,34,1,Leitrim,10001 - 40000,
8752,40,1,Cork,10001 - 40000,
8753,21,0,Tipperary,0 - 10000,
8754,68,0,Cork,40001 - 60000,
8755,20,1,Cork,60001 - 100000,
8756,43,1,Clare,10001 - 40000,
8757,22,1,Limerick,60001 - 100000,
8758,50,0,Cork,10001 - 40000,
8759,69,0,Dublin,10001 - 40000,
8760,57,0,Dublin,60001 - 100000,
8761,61,1,Cork,60001 - 100000,
8762,57,0,Louth,40001 - 60000,
8763,34,1,Longford,10001 - 40000,
8764,36,0,Dublin,40001 - 60000,
8765,51,0,Dublin,40001 - 60000,
8766,66,0,Dublin,10001 - 40000,
8767,66,1,Dublin,60001 - 100000,
8768,56,0,Dublin,10001 - 40000,
8769,61,0,Kerry,10001 - 40000,
8770,23,0,Dublin,10001 - 40000,
8771,42,0,Dublin,60001 - 100000,
8772,45,0,Dublin,10001 - 40000,
8773,50,1,Dublin,10001 - 40000,
8774,64,female,Dublin,10001 - 40000,
8775,42,0,Dublin,10001 - 40000,
8776,29,1,Clare,100000+,
8777,35,1,Tipperary,60001 - 100000,
8778,49,0,Dublin,10001 - 40000,
8779,37,0,Dublin,10001 - 40000,
8780,55,0,Dublin,40001 - 60000,
8781,52,0,Waterford,100000+,
8782,57,0,Carlow,10001 - 40000,
8783,33,1,Laois,10001 - 40000,
8784,66,0,Monaghan,0 - 10000,
8785,61,1,Cavan,10001 - 40000,
8786,32,1,Dublin,0 - 10000,
8787,51,1,Cork,60001 - 100000,
8788,57,0,Dublin,100000+,
8789,58,1,Offaly,60001 - 100000,
8790,66,0,Dublin,10001 - 40000,
8791,52,0,Laois,10001 - 40000,
8792,45,1,Dublin,0 - 10000,
8793,52,0,Carlow,60001 - 100000,
8794,29,0,Dublin,10001 - 40000,
8795,61,0,Kilkenny,40001 - 60000,
8796,22,0,Dublin,100000+,
8797,63,1,Dublin,40001 - 60000,
8798,68,1,Dublin,10001 - 40000,
8799,36,0,Limerick,10001 - 40000,
8800,42,1,Offaly,10001 - 40000,
8801,25,0,Cork,10001 - 40000,
8802,69,1,Laois,40001 - 60000,
8803,27,0,Cork,10001 - 40000,
8804,44,0,Kilkenny,10001 - 40000,
8805,32,0,Dublin,100000+,
8806,53,0,Kerry,10001 - 40000,
8807,42,0,Monaghan,10001 - 40000,
8808,41,1,Louth,10001 - 40000,
8809,52,0,Cork,10001 - 40000,
8810,31,0,Dublin,10001 - 40000,
8811,20,1,Dublin,60001 - 100000,
8812,32,0,Louth,10001 - 40000,
8813,22,1,Galway,10001 - 40000,
8814,46,1,Dublin,60001 - 100000,
8815,65,0,offaly,10001 - 40000,
8816,28,1,Dublin,10001 - 40000,
8817,38,1,Cork,10001 - 40000,
8818,30,0,Dublin,60001 - 100000,
8819,51,1,Longford,10001 - 40000,
8820,28,1,Cork,60001 - 100000,
8821,22,0,Dublin,10001 - 40000,
8822,60,0,Dublin,100000+,
8823,44,0,Dublin,60001 - 100000,
8824,63,1,Cork,60001 - 100000,
8825,48,1,Dublin,10001 - 40000,
8826,51,1,Limerick,10001 - 40000,
8827,24,1,Clare,10001 - 40000,
8828,63,0,Cavan,10001 - 40000,
8829,21,0,Dublin,40001 - 60000,
8830,67,0,Dublin,10001 - 40000,
8831,44,0,Cork,10001 - 40000,
8832,58,0,Dublin,10001 - 40000,
8833,51,0,Waterford,60001 - 100000,
8834,70,1,Waterford,10001 - 40000,
8835,36,0,Monaghan,60001 - 100000,
8836,61,0,Waterford,10001 - 40000,
